courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
CMLIT 630R,Poetry & Poetics,,"(3, 3)",,,
CMLIT 630R,Poetry of Americas,,"(3, 3)",,,
CMLIT 430R,Poetry of Americas,Problems of poetry across the Americas.,"(3, 3)",,,
ENGL 669R,Poetry Workshop,Writing poetry. Individual consideration of manuscripts.,"(3, 3)",,,
PWS 375,Aquatic Policies & Laws,"This course provides students an appreciation of how state, federal, and international law relates to aquatic systems and species, sometimes protecting them and sometimes harming them. The course will provide an introduction to water law, the Clean Water Act, the Endangered Species Act, the public trust doctrine, international water disputes and management, and the Coastal Zone Management Act. It also provides students with a more nuanced understanding of how the National Environmental Policy Act relates to this context.","(3, 3)",,,
PWS 385,Terrestrial Policies and Laws,"This course focuses on how the laws and the work of government agencies at the state and federal level affect terrestrial systems, sometimes protecting them and sometimes harming them. Students will understand how the law addresses or fails to address major challenges facing these systems and species. It will also create a more nuanced understanding of some of the competing interests that also garner policy support. The course will provide an introduction to land use law, federal lands law, Superfund, and the Endangered Species Act. It also provides students with a more nuanced understanding of how the National Environmental Policy Act relates to this context.","(3, 3)",,,
P POL 611,Policy Analysis 1,Introduction to applied cost benefit analysis and methods of measuring economic values.,"(3, 3)",,,
P POL 612,Policy Analysis 2,Advanced techniques of policy analysis.,"(3, 3)",,,
P POL 502,Policy Process,Models of public policy making; interaction of politics and policy making.,"(3, 3)",,,
NURS 611,"Policy, Leadership, & Org Sys",Knowledge and skills influencing healthcare policy; utilization of principles of organizational and systems leadership to promote high-quality and safe patient care.,"(2, 2)",,,
POLSH 340,Polish Lit Survey,Advanced study of Polish literature. Continued emphasis on communication skills and culture.,"(3, 3)",,,
EDLF 658,Political Aspects of Education,Understanding processes and institutions in building support for education; associated issues.,"(3, 3)",,,
ECON 477,Political Economics,"Economic models of government structure and function: electoral competition, voter participation and cycles, preference aggregation, information aggregation, externalities and public goods, electoral structure, political agency, influence, and bargaining.","(3, 3)",,,
POLI 423,Political Extremism,The historical and current role of extremism in American politics. Origins and types of political extremism. How political extremism compares to mere differences in political opinion or ideology. Consequences of extremism for American society and democracy.,"(3, 3)",,,
GEOG 341,Political Geography,"Spatial analysis of global politics; focus on geopolitics, territory and conflict, nationalism, and the politics of resources.","(3, 3)",,,
POLI 200,Political Inquiry,"Methodology of political science, including theory and techniques of qualitative and quantitative research design.","(4, 4)",,,
POLI 324,Political Psychology,Survey of classic and contemporary research in political psychology. Special focus on how citizens think and feel about politics and the ways in which those beliefs shape their interactions with the political world.,"(3, 3)",,,
POLI 395R,Political Review,"Write, edit, design, market, and publish the BYU Political Review, a non-partisan university publication.","(1, 1)",,,
G E 231R,Political Science Elective,Not a valid course. Only to be used to apply credits to General Education requirements.,"(18, 18)",,,
SOC 424,Political Sociology,"Analysis of power and decision-making, political institutions, grass root politics, stratification, and political activity, social movements and revolutions, science/religion and politics. Writing intensive.","(3, 3)",,,
POLI 331,Politics and Public Policy,Introduction to major public policy issue areas and how political processes are used to address social problems.,"(3, 3)",,,
POLI 333,Politics of Bureaucracy,Theory and nature of bureaucracy; sources of power; political executives; staffs and agency personnel; conflicts with elected officials; public interest and bureaucratic control.,"(3, 3)",,,
LAW 709,Politics of Environmental Law,Contemporary environmental problems and the politics surrounding environmental law. Incorporates discussions of U. S. environmental law. Focus will primarily be international and comparative.,"(3, 3)",,,
POLI 325,"Pol of Wilds, Parks, & Lands","An environmental politics course focused on public land management. Policy cases may include mining, dams, endangered species, national parks, national forests, and wilderness. Field trips.","(3, 3)",,,
GREEK 625R,Polybius,,"(3, 3)",,,
CHEM 571,Polymer & Materials Chemistry,"Survey of synthetic and biopolymers, modern materials, and their chemistry, including synthesis, chemical and physical characterization, and applications.","(3, 3)",,,
CH EN 578,Polymer Science & Engineering,"Foundation science and theory of polymer chemistry and physics and their implications in engineering applications. Topics include polymerization chemistry, structure-property relationships, polymer physics, and transport properties.","(3, 3)",,,
DANCE 275,Polynesian Dance Tech 1,Intermediate techniques and skills of selected dances from throughout the Polynesian Islands.,"(1, 1)",,,
DANCE 175,"Polynesian Dance, Beginning",Introduction to selected Polynesian dance techniques and skills.,"(1, 1)",,,
COMMS 302,Popular Culture & Media,Impact of new and traditional media on popular culture. Approaches may include media criticism and cultural theories on the artifacts and drivers of cultural values.,"(3, 3)",,,
BIO 560,Population Genetics,"Basic principles of population genetics applied to natural populations; drift, selection, and nonrandom mating; inferring population subdivision, migration, and gene flow.","(4, 4)",,,
GEOG 346,Population Geography,"Spatial perspective on wide field of population studies, focusing on distribution, development, structure, and movement of populations, emphasizing basic demographic measures.","(3, 3)",,,
HLTH 461,Population Mental Health,"Examines mental health conditions and explores the individual and  population effects of mental illness, the importance of mental health to individual and society, as well as cultural and societal beliefs and stigmas related to mental health and mental health treatment.","(3, 3)",,,
DESGD 442,Portfolio,Individualized portfolio development to prepare student for entrance into professional practice or graduate school.,"(3, 3)",,,
TMA 460,Portfolio,"Hands-on training in professional resumes, cover letters, job searches, and portfolio techniques for person-to-person layout, digital presentation, personal website creation and other emerging practices.","(2, 2)",,,
ENGL 400,Prof. Writing & Rhet. Capstone,Producing a portfolio of writing projects by professional writing and rhetoric minors.,"(1, 1)",,,
CE 505,Port Cement Design & Analysis,Properties and testing of freshly mixed and hardened concrete and constituent materials; concrete mixture design and analysis; concrete construction practices; laboratory experimentation.,"(3, 3)",,,
PORT 311R,Port Conversation at Adv Lvl,Development of interpersonal and presentational speaking skills in Portuguese at the Advanced Low to Advanced Mid level. Not for native speakers.,"(2, 2)",,,
PORT 211R,Port Conv at Intermediate Lvl,Development of interpersonal and presentational speaking skills in Portuguese at the ACTFL Intermediate Low to Intermediate Mid level.,"(2, 2)",,,
PORT 323B,Portuguese Business Profession,"Introduction to business terminology as used in oral and written professional contexts, with special emphasis on developing professional writing skills.","(3, 3)",,,
PORT 323A,Portuguese Medical Professions,"Introduction to medical terminology as used in oral and written professional contexts, with special emphasis on developing professional writing skills.","(3, 3)",,,
PORT 105,Portuguese for Spanish Spkrs 1,"Intensive course designed for students fluent in Spanish or another Romance language. No previous knowledge of Portuguese required. Emphasis on development of oral skills, vocaulary, grammar, and understanding of Lusophone cultures.","(4, 4)",,,
PORT 205,Portuguese for Spanish Spkrs 2,Intensive course designed for students fluent in Spanish or another Romance language. Emphasizes development of reading and writing skills and understanding of Lusophone literary works and cultures.,"(4, 4)",,,
PORT 601C,Portuguese Lang Tchg Research,,"(3, 3)",,,
PORT 601A,Ling & Research Methods,"Basic research fields in linguistics (i. e. , phonology, philology, syntax, psycholinguistics), how research differs in each area, and specific theoretical issues associated with each. Bibliographical and field research methods and techniques of reporting findings.","(3, 3)",,,
PORT 625,Portuguese Morphosyntax,Linguistic study of morphological and syntactic structure of Portuguese.,"(3, 3)",,,
PORT 626,Port Phonetics and Phonology,Systematic study of articulatory and acoustic Portuguese phonetics and of structural and generative approaches to phonological description of Portuguese.,"(3, 3)",,,
PORT 326,Phonetics & Pronunciation,Underlying concepts of Portuguese speech production and applications to pronunciation.,"(3, 3)",,,
HEB 441,Mishnah,Introduction to the grammar of Mishnaic Hebrew. Readings from various tractates of the Mishnah.,"(2, 2)",,,
CMLIT 620R,Postmodernism,,"(3, 3)",,,
CMLIT 420R,Postmodernism,Problems of literary periodization in Postmodernism.,"(3, 3)",,,
EC EN 446,Power Electronics,"Introduces power electronic converters including ac/dc rectifiers, dc/dc converters and dc/ac inverters. Electronic motors including DC motors and induction motors. The application of power electronic to solar and wind power generation.","(4, 4)",,,
MBA 631,"Power, Influence & Negotiation","Analysis of power and influence processes; develop observational skill; roles of networks, social capital, and influence in organizations; employing power and influence to negotiate effectively.","(3, 3)",,,
CMLIT 460R,Practical Crit,,"(3, 3)",,,
MPA 693R,Practicum,Planned application of administrative concepts in a management work situation and analysis of the impact.,"(4, 4)",,,
BIO 695R,Practicum in Biology Teaching,"Curricula, principles, concepts, and experiences in teaching biology effectively.","(8, 8)",,,
BIO 378,Practicum in Biology Teaching,"Implementing meaningful and engaging instruction for secondary students in biology; developing critical thinking, problem solving, literacy, and democratic character; assessing learner performance.","(1, 1)",,,
COMD 688R,Practicum in Comm Disorders,Clinical Practicum course for training Speech-Language Pathologists to assess and treat clients and learn case management skills. The first year is based at the in-house BYU Speech and Language Clinic and the second year is based at internship sites.,"(6, 6)",,,
C S 795R,Teaching Practicum,"Curricula, principles, concepts and experiences in teaching computer science effectively.","(3, 3)",,,
CPSE 679R,Counseling Psych Practicum,"Clinical experience in individual counseling, group counseling, consultation, testing, in-service, career and education guidance, and/or therapeutic interventions in an educational setting under supervision.","(3, 3)",,,
SFL 222,DAP Practicum,"Initial practicum with young children to increase understanding of socialization and learning processes, to create meaningful learning opportunities, and to implement developmentally appropriate practices. The purpose of the course is to link the theoretical concepts gained in SFL 221 to the practical experience.","(3, 3)",,,
CPSE 401R,Prac Ed Partnshps,"Collaborating with parents, professionals, and others to meet needs of individuals with disabilities in inclusive or special education environments.","(1, 1)",,,
MFHD 567R,Practicum F L E,Supervised experience teaching family living courses in a university setting.,"(1, 1)",,,
EL ED 332,Practicum in Grades K-2,"Applying knowledge from foundational and content courses to teaching in a K-2 setting. Observing, planning, teaching, assessing, and reflecting in a public school setting.","(2, 2)",,,
DESGD 346R,Practicum in Graphic Design,"Studio course which emphasizes individual projects and portfolio refinement, research, conceptual thinking, typographic excellence, and the effective use of design principles.","(3, 3)",,,
CELL 689R,Practicum LfSci Tchg or Resrch,"Curricula, principles, concepts, and experiences in teaching life sciences effectively or methods of effective research and grantsmanship in the life sciences.","(3, 3)",,,
MTHED 378,Practicum in Math Education,"Observing secondary mathematics classrooms as a means of reflecting on teaching practices that support student learning of fundamental mathematical concepts, including use of high-cognitive demand tasks and orchestration of mathematical discussions as well as eliciting, making sense of, and building on student mathematical thinking.","(1, 1)",,,
NEURO 689R,Teaching or Research Practicum,"Curricula, principles, concepts, and experiences in effective neuroscience teaching or methods of effective research and grantsmanship in neuroscience.","(3, 3)",,,
CPSE 678R,School Psychology Practicum,"Supervised experiences in observing, planning, and implementing effective assessment, intervention, and monitoring strategies in school settings.","(3, 3)",,,
PHY S 378,Practicum in Secondary Educ,"Implementing meaningful and engaging instruction for secondary students; developing critical thinking, problem solving, literacy, and democratic character; assessing learner performance.","(1, 1)",,,
HIST 478,Practicum in Secondary Educ,"Implementing meaningful and engaging instruction for secondary students; developing critical thinking, problem solving, literacy, and democratic character; assessing learner performance.","(1, 1)",,,
SFL 378,Practicum in Secondary Educ,"Field-based teaching experience directed at helping prospective teachers learn to give demonstrations, prepare for lab experiences, and execute the experience using meaningful and engaging instruction for students in the Family and Consumer Sciences content.","(1, 1)",,,
ENGL 379,Practicum in Secndry Engl Tchg,Applying content and methods learned in Engl 377 in a school classroom.,"(1, 1)",,,
GERM 378,Practicum in Teaching German,"Implementing meaningful and engaging instruction for secondary students in German; developing critical thinking, problem solving, literacy, and democratic character; assessing learner performance.","(1, 1)",,,
LATIN 378,Practicum in Teaching Latin,Applying methods learned in Latin 377 in the classroom.,"(1, 1)",,,
SPAN 380,Practicum in Teaching Spanish,"Implementing meaningful and engaging instruction for secondary students in Spanish; developing critical thinking, problem solving, literacy, and democratic character; assessing learner performance.","(1, 1)",,,
TES 378,Practicum in Technology Educ,"Implementing meaningful and engaging instruction for secondary students in technology education; developing critical thinking, problem solving, literacy, and democratic character; assessing learner performance.","(2, 2)",,,
EL ED 442,Prctcm in El Ed 3-6 Classroom,"Applying knowledge from foundational and content courses to teaching in a 3-6 classroom. Observing, planning, teaching, assessing, and reflecting in a 3-6 public school setting.","(2, 2)",,,
TMA 170R,Practicum: Television,Practicum in beginning television production skills. Topics will vary by semester.,"(6, 6)",,,
TMA 370R,Practicum: Television,Practicum in advanced mentored television productions offered as needed for student projects.,"(6, 6)",,,
TMA 270R,Practicum: Television,Practicum in intermediate television production and direction. Topics will vary depending on specific television programs under production.,"(6, 6)",,,
TMA 384R,Practicum: Cinematic Skills,Advanced cinematic skills.,"(6, 6)",,,
TMA 284R,Practicum: Cinematic Skills,Intermediate cinematic skills.,"(6, 6)",,,
TMA 184R,Practicum: Cinematic Skills,Fundamentals of cinematic skills.,"(6, 6)",,,
LING 335,Pragmatics,Theory and analysis of pragmatics from a variety of theoretical perspectives.,"(3, 3)",,,
PHIL 350R,Pragmatism,,"(None, None)",,,
CFM 411,Pre-Construction Services,"Managing preconstruction services including: Building Information Modeling (BIM), competitive bidding strategies, bid analysis, document management, site work, quantity takeoff, and cost estimation.","(3, 3)",,,
STDEV 278R,Pre-Health Leadership,"Leadership skills and strategies for leaders of pre-health clubs. Successful planning, implementation, and execution of pre-health club activities.","(1, 1)",,,
POLI 399R,Pre-Law Internship,Students will fulfill the tasks and duties of their individual internships in the legal profession and complete academic writing assignments related to the substance of their work.,"(9, 9)",,,
MFT 695R,Marital Intervention,,"(3, 3)",,,
HIST 322,Pre-Modern Britain,"Political, economic, social, and religious developments in pre-modern Britain.","(3, 3)",,,
HIST 337,Pre-modern Korea,"Political, economic, and social history of Korea from antiquity to 1850.","(3, 3)",,,
FIN 585R,Pre-PhD Finance Seminar,Introduction to asset pricing theory using both analytical and numerical methods. Coverage includes the Capital Asset Pricing Model and Stochastic Discount Factor models. The empirical method of Generalized Method of Moments (GMM) is also introduced.,"(3, 3)",,,
HRM 585R,Pre-PhD Seminar,"Introduction to academic research in organizational behavior, human resources, leadership, and organization science. Preparation to complete quality peer-reviewed research and enter a PhD program. Core topics include developing research questions, hypothesis development, using the scientific method, performing literature reviews, and theory development. Special topics in management reviewed through in-depth analysis and discussion of peer-reviewed journal articles.","(3, 3)",,,
MKTG 585R,Pre-PhD Marketing Seminar,"Introduction to theory, methods, and areas of research in marketing, with a goal of helping students prepare to apply to marketing PhD programs. Introduces the philosophy of science and research as applied to the study of marketing. Methods and theory that are foundational to the study and practice of marketing. \n\n.","(3, 3)",,,
STRAT 585R,Pre-PhD Strategy Seminar,"This seminar provides students with an introduction to the theory, methods, and areas of research in strategy, with a goal of helping students prepare to apply to strategy PhD programs. This seminar introduces the philosophy of science and research as applied to the study of strategy. Students will develop an understanding of the methods and theory that are foundational to the study and practice of strategy. \n.","(3, 3)",,,
PHIL 320R,Pre-Socratics,,"(3, 3)",,,
MUSIC 379,Pre-Student Teaching,Analyzing education practice and relationship between theories and research on music education and the practice of teaching.,"(2, 2)",,,
MATH 109,Precalculus,"Functions, trigonometric functions and their graphs, trigonometric identities, solving trigonometric equations, equations of lines, slope-intercept and point-slope form of a line, secant lines and average rates of change, rates of change in the sciences, graphical introduction to limits.","(1, 1)",,,
STAT 348,Predictive Analytics,"Utilize statistical and machine learning analytical tools such as regression models, regression trees, time series models, nearest neighbors and neural networks to perform prediction tasks.","(3, 3)",,,
CPSE 788R,Predoc Counseling Internship,"One calendar year of full-time or two years of half-time supervised clinical counseling and psychotherapy for a total of 2,000 clock hours.","(9, 9)",,,
ECE 299R,Prek-K Practicum,Initial field experience designed to give students opportunities to interact with children (prek-k) and apply skills and knowledge acquired in program courses including developmentally appropriate teaching strategies that meet children's individual learning needs.,"(2, 2)",,,
STDEV 268R,Prelaw Leadership,"Leadership skills and strategies for members of the PLSA Board. Successful planning, implementation, and execution of prelaw activities.","(1, 1)",,,
STDEV 368R,Prelaw Review Journal Writing,Editing and publication for Pre-law Review authors and editors.,"(2, 2)",,,
LATIN 123,Premed Latin&Greek,Introduction to the Latin and Greek roots of modern medical terminology.,"(2, 2)",,,
KOREA 343,Premodern Korean Lit in Trans,"Reading and discussing selected topics in Korean literature (verse, poetry, prose, fiction, oral literature) from antiquity through 1900.","(3, 3)",,,
DANCE 489R,Preparation for Bllrm Comptitn,"Creation and presentation of ballroom competitive routines, emphasizing visual and musical aspects.","(1, 1)",,,
LING 401,Prep for Graduate Studies,"Introduction to phonology, phonetics, morphology, syntax, semantics, and pragmatics for students not majoring in linguistics, but planning to study linguistics in graduate school.","(3, 3)",,,
SFL 223,Preparation for Marriage,"Factors related to quality relationships, mate selection, and the transition into marriage.","(3, 3)",,,
GERM 498R,Professional Development Sem,"Preparation for professional schools and graduate programs. Focuses upon the rigors of the application process, developing relevant skills, and becoming conversant with current intellectual discourses.","(3, 3)",,,
SFL 330,Pre-Prof Prep for MFT,"Overview of profession, licensing, and application to graduate study.","(1, 1)",,,
ECE 422,Preschl or K Student Teaching,Student teaching experience in preschool or kindergarten.,"(6, 6)",,,
INDES 233,Pres Methods for Ind Des 2,"Focus on appropriate communication methods in industrial design, increasing ability to create complex visual presentations. Use of 2D computer programs to render (form/material representation) and present product concepts with the emphasis on narrative development and the meaningful communication of an intended message.","(3, 3)",,,
INDES 331R,Presentation Mthds / Ind Des 3,Sketching and rendering techniques focused on surface materials and finishes.,"(2, 2)",,,
GREEK 625R,Presocratics,,"(3, 3)",,,
CE 524,Prestressed Concrete Design,"This course provides students with a basic understanding of the analysis and design of prestressed concrete members. Emphasis will be given to flexure and shear design of prestressed beams. Prestress losses, initial and long-term deflection, partial prestressing, transfer and development length, and statically indeterminate structures will be also covered.","(3, 3)",,,
BIO 392R,Preveterinary Preceptorship,"Supervised on-the-job exposure to veterinary medicine under a clinical setting, supplemented with academic assignments.","(3, 3)",,,
STDEV 271,Preview of Dentistry,Preview of dentistry with lectures by dentists; overview of required courses; application process; recommended extracurricular opportunities.,"(1, 1)",,,
STDEV 272,Preview of Medicine,Preview of medical practice with lectures by doctors; overview of required courses; application process; recommended extracurricular opportunities.,"(1, 1)",,,
STDEV 273,Preview of Optometry,Preview of optometry with lectures by optometrists; overview of required courses; application process; recommended extracurricular opportunities.,"(1, 1)",,,
STDEV 274,Preview of Physician Assistant,"Preview of the physician assistant profession and PA school application process. Guest presentations by practicing PAs, PA school representatives, and pre-health advisors.","(1, 1)",,,
CSANM 353,Previsualization,"This class teaches the art and technical aspects of previsualization using 3D software and cameras. This technique is crucial to the modern filmmaking process, and students will learn the process through principles and experience.","(3, 3)",,,
MBA 553,Pricing Strategies,"Introduction to frameworks relevant for making pricing decisions. An integrative approach to pricing strategies combining strategic, economic, marketing, and psychological considerations.","(3, 3)",,,
ECE 399R,Primary Grade Practicum,Field experience designed to give students opportunities to interact with children (grades 1-3) and apply skills and knowledge acquired in methods courses.,"(3, 3)",,,
ECE 442,Primary Grade Practicum,Practicum experience in the primary grades. Field experience designed to give students opportunities to interact with primary children (grades 1-3) and apply skills and knowledge acquired in Pre K-3 methods courses.,"(2, 2)",,,
HLTH 330,Health Promotion,"Introduction to the health promotion profession, emphasizing current issues, professional preparation and employment, as well as the philosophy and foundations of professional practice in various settings.","(3, 3)",,,
CPSE 622,Prin & Theor Learning,Learning and cognitive development theories and their application to attitudinal and behavioral change.,"(3, 3)",,,
FREN 690R,Prin for Language Teachers,,"(3, 3)",,,
ACC 200,Principles of Accounting,"Financial and managerial accounting principles. Basic accounting statements, processes, and management applications. Open to all students.","(3, 3)",,,
ACC 310,Principles of Acctg 2,"Additional issues in financial and managerial accounting. Review of issues related to balance sheet accounts, performance evaluation and capital budgeting.","(3, 3)",,,
SLAT 751,Princ of Adv and Sup SLA,Examine and analyze learning activities appropriate for high level language acquisition.,"(3, 3)",,,
POLI 210,Principles of Amer. Politics,"An introduction to the subfield of American politics for advanced students and majors. Basic concepts, theories, and methods of American politics and political science.","(3, 3)",,,
BIO 100,Principles of Biology,Introductory course for general education students.,"(3, 3)",,,
IS 403,Prin of Business Programming,"Programming business systems. Algorithms, data structures, programming patterns, and interfaces.","(3, 3)",,,
CHEM 227,Principles of Chem Analysis,"Principles of quantitative analysis, introductory instrumental methods, and computer applications to chemical analysis.","(4, 4)",,,
CHEM 111,Principles of Chemistry 1,"Stoichiometry, kinetic-molecular theory, thermodynamics, states of matter, solutions and equilibria, electrochemistry, structure and bonding, chemical reactions, kinetics.","(4, 4)",,,
CHEM 112,Principles of Chemistry 2,Continuation of Chem 111.,"(3, 3)",,,
PETE 430,Principles of Coaching,Developing a philosophy of coaching; understanding coaching responsibilities and techniques; preparing athletes; valuing professional relationships with others.,"(2, 2)",,,
POLI 250,Principles of Comprtv Politics,"An introduction to the subfield of comparative politics for advanced students and majors. Basic concepts, theories, and methods of comparative politics and political science.","(3, 3)",,,
TMA 259,Princ of Design for Stg,"Survey of visual design principles for theatre, collaborative team techniques; research theory; script analysis; production concept; applied approaches to costume, scenic, lighting, makeup, property and sound design.","(3, 3)",,,
HLTH 345,Principles of Epidemiology,Applying analytical tools to study acute and chronic disease to facilitate investigation and control of epidemics.,"(3, 3)",,,
FIN 201,Principles of Finance,"Financial management from the viewpoint of the business manager emphasizing profitability, liquidity, and long-range financial planning.","(3, 3)",,,
ACC 201,Principles of Fin Accounting,First course in concepts and methods underlying financial statements.,"(3, 3)",,,
SPAN 671,Princ of Foreign Lang Tchg,"Basic theories and principles of language learning and teaching. History, current research, practices, trends, and issues.","(3, 3)",,,
GEOL 540,Principles of Glaciology,"Geophysical problems involving ice in the environment and its role in global change. Topics include atmospheric ice, snow pack, glaciers, ice sheets, sea ice, permafrost, and ice age theories.","(3, 3)",,,
CE 531,Hydrologic Modeling,"Advanced hydrologic and hydraulic principles with an emphasis on modeling for the purpose of planning and designing draining, flood control, and other water resource facilities.","(3, 3)",,,
POLI 270,Principles of Intl Relations,"An introduction to the subfield of international relations for advanced students and majors. Basic concepts, theories, and methods of international relations and political science.","(3, 3)",,,
PWS 212,Principles of Irrigation,"Working methods of the plant and landscape systems industry: irrigation, equipment, and materials.","(2, 2)",,,
IP&T 620,Princ of Learning,Improving classroom learning through understanding underlying psychological principles and theories.,"(3, 3)",,,
TMA 267,Principles of Makeup,"Introduction to basic makeup application for stage and screen: corrective, glamour and age; stylized approaches; putty construction; crepe hair; wig application techniques.","(2, 2)",,,
ACC 202,Prin of Managerial Accounting,Second course in the elementary series covering managerial problems and control of business operations.,"(3, 3)",,,
PHSCS 471,Principles of Optics,"Electromagnetic wave phenomena, including polarization effects, interference, coherence, dispersion, ray theory, diffraction; introduction to quantum nature of light. Laboratory component emphasizes applications.","(3, 3)",,,
GEOL 580,Principles of  Paleontology,"Modern approaches to fossil study applied to areas of evolution, paleoecology, and biostratigraphy.","(3, 3)",,,
CH EN 410,Principles of Petroleum Engr,"Petroleum engineering principles including a review of rock and fluid properties, material balance in oil and gas reservoirs, fluid flow in porous media, hydrocarbon production, and refining operations.","(3, 3)",,,
PWS 215,Principles of Range Management,"Overview of rangeland resources and management principles, including rangeland classification, multiple use management, natural resource policy, and grazing management.","(3, 3)",,,
PHSCS 281,Prin of Solid State Physics,"Introduction to physics of solids, including laboratory experience.","(3, 3)",,,
DANCE 343,Principles of Somatics,Experiential approach to movement training including body patterning. Integration and personal expression of body and movement choices.,"(2, 2)",,,
TMA 266,Principles of Stage Craft,"Introduction to basic stage craft techniques: scenic tools and materials; construction, rigging and handling of scenery pieces; basic scenery painting techniques; properties construction and acquisition; related stage safety and maintenance. \t.","(2, 2)",,,
TES 340,Prin of Technology & Engr,Teaching technology and engineering concepts in education. Developing problem-solving skills by tackling technological and engineering problems.,"(3, 3)",,,
LAW 722,Trial Advocacy,"Basic principles of litigation skills and trial advocacy, including opening statements, direct examination, admissibility of proof, objections, and closing statements.","(2, 2)",,,
GEOG 422,Urban Design,Theories and principles of urban design emphasizing specific design criteria. Planning and design tools used within the U. S. by local government. Basic principles of architecture and landscape architecture. Field trips.,"(2, 2)",,,
PWS 225,Prin of Wildlife & Fishery Mgt,"Basic principles of fish and wildlife management, their habitats, and their human users. Ecological concepts, population dynamics, nutrition, behavior, population assessment, management strategies, habitat sampling and management.","(3, 3)",,,
ART 240,Print/Web Dsgn Studio Artists,"Introduction to web and print design for art majors. Students will apply skills and concepts gained in the first-year Core program to design problems. This course builds on art students' studio art training and provides a broad introduction to the methods, concepts, and tools of web and print design that students can apply in studio art making, in promoting their work and careers, and in professional contexts.","(3, 3)",,,
DIGHT 330,Intermediate Print Publishing,"Advanced application of digital layout and typesetting. Includes audience analysis, color theory, and photo preparation.","(3, 3)",,,
ART 122,Printmaking for Non-Majors,"Introduction to the basic materials, techniques, process, history, and aesthetics of intaglio, lithography, and relief printmaking processes.","(3, 3)",,,
ART 225,Printmaking Fundamentals,"Introduction to the basic materials, techniques, history, and aesthetics of intaglio, lithography, and other printmaking processes.","(3, 3)",,,
FIN 425,PE and VC,"Introduction to the private equity (PE) and venture capital markets, focusing almost exclusively on the American setting for these markets. Students will learn how PE and VC markets function, how PE and VC companies source their deals, and the valuation and forecasting models they use to make decisions. Exposure to examples of real-life transactions executed by PE and VC firms.","(3, 3)",,,
SOC 598R,Pro-Seminar,"Current developments in sociology including research, proposals, professional meetings, teaching, and finding a job.","(1, 1)",,,
CLSCS 297,Pro-Seminar,Mechanics of researching and writing analytical papers in classical studies. Sectional and adjunct professors present seminal sub-disciplines and model research methods. Specialized library resources taught in practicum. Tutorials with faculty underpin focused research questions.,"(2, 2)",,,
JAPAN 690R,Prob Teach Japan,,"(3, 3)",,,
STAT 240,Probability and Inference 1,Discrete sample spaces; conditional probability; random variables; mathematical expectation; moment generating functions; joint distributions; correlation; simulation.,"(3, 3)",,,
STAT 340,Probability and Inference 2,"Transformations of random variables; sampling distributions; Central Limit Theorem; frequentist inference (estimation, intervals, hypothesis tests); Bayesian inference (estimation, intervals); simulation.","(3, 3)",,,
MATH 431,Probability Theory,"Axiomatic probability theory, conditional probability, discrete / continuous random variables, expectation, conditional expectation, moments, functions of random variables, multivariate distributions, laws of large numbers, central limit theorem.","(3, 3)",,,
STAT 641,Prob Theory & Math Stat 1,"Axioms of probability; combinatorics; random variables, densities and distributions; expectation; independence; joint distributions; conditional probability; inequalities; derived random variables; generating functions; limit theorems; convergence results.","(3, 3)",,,
STAT 642,Prob Theory & Math Stat 2,"Introduction to statistical theory; principles of sufficiency and likelihood; point and interval estimation; maximum likelihood; Bayesian inference; hypothesis testing; Neyman-Pearson lemma; likelihood ratio tests; asymptotic results, including delta method; exponential family.","(3, 3)",,,
MTHED 550,Problem Solving,Solving and building explanations and presenting solutions to conceptually important problems. Analyzing research on problem solving and its role in teaching and learning mathematics.,"(3, 3)",,,
FREN 690R,Problems in Language Testing,,"(3, 3)",,,
LING 580R,Prob Ling&App Ling,"Advanced research in language acquisition, sociolinguistics, psycholinguistics, linguistics field study, applied linguistics.","(3, 3)",,,
SPAN 520,Problems in Spanish Grammar,Application of contemporary grammatical concepts to problems in Spanish grammar.,"(3, 3)",,,
JAPAN 680R,Prob Teach Japan,,"(3, 3)",,,
JAPAN 670R,Problems in Tchg Japanese,,"(3, 3)",,,
LING 480,Problems in Translation,"History, theory, and practice of human and machine translation.","(3, 3)",,,
NURS 627,Procedures and Diagnostics,Developing skills in performing procedures and diagnostics used by advanced practice nurses.,"(2, 2)",,,
CH EN 436,Process Control & Dynamics,"Process systems, associated control systems, and instrumentation. Use of Laplace transforms and complex variables.","(3, 3)",,,
TES 229,Process & Mfg: Metals/Polymers,Processes for and manufacturing with metals and polymers.,"(3, 3)",,,
TES 200,Processes Prototyping Wood,Processes for and prototyping with wood and wood-based composites.,"(3, 3)",,,
TMA 389R,Producing Symposium,"Developing organizational skills by workshop meetings with industry professionals, who share their producing experiences, styles, and strategies.","(3, 3)",,,
DESPX 220,Product 1,"Introduction of rapid visualization sketching techniques as a tool to develop, evaluate, and communicate ideas.","(3, 3)",,,
MSB 342,Product Lecture Series,Lectures by product management professionals to introduce students to nature of work and opportunities in the field.,"(1, 1)",,,
ME EN 576,Product Design,"Emerging design methodology and design strategies for complex systems, including decomposition methods and sensitivity analysis. Advanced CAD/CAE/CAM technologies applied to design.","(3, 3)",,,
DESPX 230R,Product Design Studio 1,"Industrial design research, analysis, and problem-solving methods.","(3, 3)",,,
